Sens,Nature Mvt,Section,Chapitre - Code,Chapitre - Libellé,Nature - Code,Nature - Libellé,Fonction - Code,Fonction - Libellé,Niveau 1 - Section,Niveau 2 - Catégorie,Niveau 3 - Type,Niveau a - Politique,Niveau b - Sous Politique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,026,CIMETIERES ET POMPES FUNEBRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Cimetières
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,03,JUSTICE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Administration générale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,048,AUTRES ACTIONS INTERNATIONALES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Coopération Internationale,Coopération Internationale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,110,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Sécurité Publique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,112,POLICE MUNICIPALE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Police Municipale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,113,"POMPIERS, INCENDIES ET SECOURS",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,"Pompiers, Incendie et secours"
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,114,AUTRES SERVICES DE PROTECTION,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Sécurité Publique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,12,HYGIENE ET SALUBRITE PUBLIQUE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Hygiène et salubrité publique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,20,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,211,ECOLES MATERNELLES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,212,ECOLES PRIMAIRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,213,CLASSES REGROUPEES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,22,ENSEIGNEMENT DU DEUXIEME DEGRE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Collèges et Lycées
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,251,HEBERGEMENT ET RESTAURATION,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Restauration scolaire
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,252,TRANSPORTS SCOLAIRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Transports scolaires
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,255,CLASSES DE DECOUVERTE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Périscolaire
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,30,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,311,"EXPRESSION MUSICALE, LYRIQUE",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Expression artistique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,312,ARTS PLASTIQUES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Expression artistique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,313,THEATRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Théâtres
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,314,CINEMAS ET AUTRES SALLES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Cinémas
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,322,MUSEES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,324,ENTRETIEN PATRIMOINE CULTUREL,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,33,ACTION CULTURELLE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,40,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Actions sportives
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,411,"SALLES DE SPORT, GYMNASES",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Equipements sportifs
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,412,STADES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Equipements sportifs
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,414,AUTRES EQUIPEMENTS SPORTIFS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Equipements sportifs
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,415,MANIFESTATIONS SPORTIVES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Actions sportives
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,421,CENTRES DE LOISIRS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Périscolaire
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,422,AUTRES ACTIVITES POUR JEUNES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Jeunesse,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,423,COLONIES DE VACANCES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Jeunesse,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,510,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Santé,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,511,DISPENSAIRES ET AUTRES ETABS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Santé,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,512,ACTIONS PREVENTION SANITAIRE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Santé,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,520,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,521,SERVICES A CARACTERE SOCIAL,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,523,ACTIONS PERSONNES DIFFICCULTE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,524,AUTRES SERVICES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,61,SERVICES PERSONNES AGEES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,63,AIDES A LA FAMILLE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,64,CRECHES ET GARDERIES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Petite Enfance,Crèches et garderies
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,70,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Logement,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,71,PARC PRIVE DE LA VILLE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Logement,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,72,AIDE AU SECTEUR LOCATIF,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Logement,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,813,PROPRETE URBAINE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Propreté Urbaine
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,814,ECLAIRAGE PUBLIC,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Eclairage public
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,815,TRANSPORTS URBAINS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Transports urbains
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,816,AUTRES RESEAUX ET SERVICES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Réseaux
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,820,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Aménagement urbain
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,821,EQUIPEMENTS ANNEXES DE VOIRIE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Voiries
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,822,VOIRIE COMMUNALE ET ROUTES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Voiries
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,823,ESPACES VERTS URBAINS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Environnement / Espaces verts
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,824,AUTRE OPERATIONS D'AMENAGEMENT,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Aménagement urbain
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,830,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Environnement / Espaces verts
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,832,ACTIONS SPECIFIQUES POLLUTION,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Environnement / Espaces verts
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,90,INTERVENTIONS ECONOMIQUES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Divers,Aides aux commerces
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,94,AIDES COMMERCE SERVICES MCHDS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Divers,Aides aux commerces
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,70688,AUTRES PRESTATIONS DE SERVICES,95,AIDES AU TOURISME,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Divers,Tourisme
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,01,OPERATIONS NON VENTILABLES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Administration générale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,020,ADMIN GENERALE COLLECTIVITE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Administration générale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,021,ASSEMBLEE LOCALE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Assemblée locale,Assemblée locale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,023,"INFORMATION, COMMUNICATION",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Information Communication
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,024,FETES ET CEREMONIES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Fêtes et cérémonies
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,025,AIDES AUX ASSOCIATIONS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Administration générale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,026,CIMETIERES ET POMPES FUNEBRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Espaces publics,Cimetières
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,03,JUSTICE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Administration et frais généraux,Administration générale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,048,AUTRES ACTIONS INTERNATIONALES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Coopération Internationale,Coopération Internationale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,110,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Sécurité Publique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,112,POLICE MUNICIPALE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Police Municipale
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,113,"POMPIERS, INCENDIES ET SECOURS",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,"Pompiers, Incendie et secours"
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,114,AUTRES SERVICES DE PROTECTION,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Sécurité Publique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,12,HYGIENE ET SALUBRITE PUBLIQUE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sécurité Publique,Hygiène et salubrité publique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,20,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,211,ECOLES MATERNELLES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,212,ECOLES PRIMAIRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,213,CLASSES REGROUPEES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Ecoles
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,22,ENSEIGNEMENT DU DEUXIEME DEGRE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Collèges et Lycées
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,251,HEBERGEMENT ET RESTAURATION,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Restauration scolaire
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,252,TRANSPORTS SCOLAIRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Transports scolaires
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,255,CLASSES DE DECOUVERTE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Périscolaire
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,30,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,311,"EXPRESSION MUSICALE, LYRIQUE",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Expression artistique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,312,ARTS PLASTIQUES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Expression artistique
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,313,THEATRES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Théâtres
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,314,CINEMAS ET AUTRES SALLES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Cinémas
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,322,MUSEES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,324,ENTRETIEN PATRIMOINE CULTUREL,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,33,ACTION CULTURELLE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Culture,Action culturelle
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,40,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Actions sportives
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,411,"SALLES DE SPORT, GYMNASES",RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Equipements sportifs
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,412,STADES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Equipements sportifs
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,414,AUTRES EQUIPEMENTS SPORTIFS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Equipements sportifs
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,415,MANIFESTATIONS SPORTIVES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Sports,Actions sportives
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,421,CENTRES DE LOISIRS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Education,Périscolaire
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,422,AUTRES ACTIVITES POUR JEUNES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Jeunesse,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,423,COLONIES DE VACANCES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Jeunesse,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,510,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Santé,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,511,DISPENSAIRES ET AUTRES ETABS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Santé,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,512,ACTIONS PREVENTION SANITAIRE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Santé,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,520,SERVICES COMMUNS,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,521,SERVICES A CARACTERE SOCIAL,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,523,ACTIONS PERSONNES DIFFICCULTE,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,524,AUTRES SERVICES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
RECETTE,REELLE,FONCTIONNEMENT,70,PRODUITS DES SERVICES,7078,AUTRES MARCHANDISES,61,SERVICES PERSONNES AGEES,RECETTE REELLE FONCTIONNEMENT,Produits des services,Autres produits,Interventions sociales,-
